"cohort_start_date","dose","vaccination_campaign","n_dose_day"
2023-02-24,2,"None",30
2023-02-24,3,"None",17
2023-02-24,4,"None",147
2023-02-24,5,"None",19
2023-02-24,6,"None",9
2023-02-25,1,"None",21
2023-02-25,2,"None",46
2023-02-25,3,"None",16
2023-02-25,4,"None",93
2023-02-25,5,"None",5
2023-02-25,6,"None",5
2023-02-26,1,"None",7
2023-02-26,2,"None",9
2023-02-26,3,"None",5
2023-02-26,4,"None",42
2023-02-26,5,"None",5
2023-02-27,1,"None",25
2023-02-27,2,"None",22
2023-02-27,3,"None",8
2023-02-27,4,"None",67
2023-02-27,5,"None",7
2023-02-28,1,"None",16
2023-02-28,2,"None",50
2023-02-28,3,"None",17
2023-02-28,4,"None",86
2023-02-28,5,"None",9
2023-03-01,1,"None",19
2023-03-01,2,"None",22
2023-03-01,3,"None",11
2023-03-01,4,"None",108
2023-03-01,5,"None",15
2023-03-01,6,"None",5
2023-03-02,1,"None",28
2023-03-02,2,"None",24
2023-03-02,3,"None",23
2023-03-02,4,"None",131
2023-03-02,5,"None",5
2023-03-02,6,"None",5
2023-03-03,1,"None",18
2023-03-03,2,"None",8
2023-03-03,3,"None",18
2023-03-03,4,"None",120
2023-03-03,5,"None",16
2023-03-03,7,"None",5
2023-03-04,1,"None",15
2023-03-04,2,"None",28
2023-03-04,3,"None",8
2023-03-04,4,"None",57
2023-03-04,5,"None",5
2023-03-04,6,"None",5
2023-03-05,1,"None",5
2023-03-05,2,"None",12
2023-03-05,3,"None",5
2023-03-05,4,"None",18
2023-03-06,1,"None",16
2023-03-06,2,"None",53
2023-03-06,3,"None",23
2023-03-06,4,"None",64
2023-03-06,5,"None",11
2023-03-06,6,"None",5
2023-03-07,1,"None",15
2023-03-07,2,"None",30
2023-03-07,3,"None",19
2023-03-07,4,"None",57
2023-03-07,5,"None",6
2023-03-07,6,"None",5
2023-03-08,1,"None",19
2023-03-08,2,"None",21
2023-03-08,3,"None",19
2023-03-08,4,"None",44
2023-03-08,5,"None",5
2023-03-09,1,"None",15
2023-03-09,2,"None",18
2023-03-09,3,"None",71
2023-03-09,4,"None",40
2023-03-09,5,"None",5
2023-03-10,1,"None",23
2023-03-10,2,"None",27
2023-03-10,3,"None",46
2023-03-10,4,"None",64
2023-03-10,5,"None",5
2023-03-10,6,"None",5
2023-03-11,1,"None",18
2023-03-11,2,"None",34
2023-03-11,3,"None",23
2023-03-11,4,"None",27
2023-03-12,1,"None",7
2023-03-12,2,"None",5
2023-03-12,3,"None",5
2023-03-12,4,"None",14
2023-03-12,5,"None",5
2023-03-13,1,"None",23
2023-03-13,2,"None",21
2023-03-13,3,"None",25
2023-03-13,4,"None",73
2023-03-13,5,"None",5
2023-03-14,1,"None",23
2023-03-14,2,"None",22
2023-03-14,3,"None",24
2023-03-14,4,"None",37
2023-03-14,5,"None",5
2023-03-14,6,"None",5
2023-03-15,1,"None",38
2023-03-15,2,"None",20
2023-03-15,3,"None",26
2023-03-15,4,"None",59
2023-03-15,5,"None",9
2023-03-16,1,"None",30
2023-03-16,2,"None",22
2023-03-16,3,"None",30
2023-03-16,4,"None",76
2023-03-16,5,"None",10
2023-03-16,6,"None",5
2023-03-17,1,"None",34
2023-03-17,2,"None",16
2023-03-17,3,"None",31
2023-03-17,4,"None",53
2023-03-17,5,"None",5
2023-03-17,6,"None",5
2023-03-17,7,"None",5
2023-03-18,1,"None",17
2023-03-18,2,"None",21
2023-03-18,3,"None",15
2023-03-18,4,"None",28
2023-03-19,1,"None",5
2023-03-19,2,"None",5
2023-03-19,3,"None",5
2023-03-19,4,"None",18
2023-03-20,1,"None",34
2023-03-20,2,"None",13
2023-03-20,3,"None",18
2023-03-20,4,"None",32
2023-03-20,5,"None",5
2023-03-21,1,"None",32
2023-03-21,2,"None",18
2023-03-21,3,"None",22
2023-03-21,4,"None",48
2023-03-21,5,"None",5
2023-03-21,6,"None",5
2023-03-22,1,"None",37
2023-03-22,2,"None",11
2023-03-22,3,"None",27
2023-03-22,4,"None",67
2023-03-22,5,"None",5
2023-03-22,6,"None",5
2023-03-23,1,"None",28
2023-03-23,2,"None",15
2023-03-23,3,"None",30
2023-03-23,4,"None",62
2023-03-23,5,"None",5
2023-03-23,6,"None",5
2023-03-24,1,"None",34
2023-03-24,2,"None",14
2023-03-24,3,"None",66
2023-03-24,4,"None",44
2023-03-24,5,"None",5
2023-03-24,6,"None",5
2023-03-25,1,"None",10
2023-03-25,2,"None",20
2023-03-25,3,"None",22
2023-03-25,4,"None",26
2023-03-26,1,"None",5
2023-03-26,2,"None",5
2023-03-26,3,"None",5
2023-03-26,4,"None",12
2023-03-26,5,"None",5
2023-03-27,1,"None",73
2023-03-27,2,"None",48
2023-03-27,3,"None",64
2023-03-27,4,"None",43
2023-03-27,5,"None",48
2023-03-27,6,"None",293
2023-03-28,1,"None",81
2023-03-28,2,"None",40
2023-03-28,3,"None",43
2023-03-28,4,"None",53
2023-03-28,5,"None",67
2023-03-28,6,"None",320
2023-03-28,7,"None",5
2023-03-29,1,"None",86
2023-03-29,2,"None",50
2023-03-29,3,"None",51
2023-03-29,4,"None",47
2023-03-29,5,"None",61
2023-03-29,6,"None",383
2023-03-29,7,"None",5
2023-03-30,1,"None",87
2023-03-30,2,"None",78
2023-03-30,3,"None",66
2023-03-30,4,"None",70
2023-03-30,5,"None",84
2023-03-30,6,"None",379
2023-03-30,7,"None",5
2023-03-31,1,"None",78
2023-03-31,2,"None",58
2023-03-31,3,"None",64
2023-03-31,4,"None",69
2023-03-31,5,"None",53
2023-03-31,6,"None",320
2023-04-01,1,"None",46
2023-04-01,2,"None",74
2023-04-01,3,"None",42
2023-04-01,4,"None",32
2023-04-01,5,"None",419
2023-04-01,6,"None",817
2023-04-01,7,"None",41
2023-04-02,1,"None",60
2023-04-02,2,"None",53
2023-04-02,3,"None",56
2023-04-02,4,"None",32
2023-04-02,5,"None",154
2023-04-02,6,"None",276
2023-04-02,7,"None",22
2023-04-03,1,"None",123
2023-04-03,2,"None",112
2023-04-03,3,"None",94
2023-04-03,4,"None",63
2023-04-03,5,"None",535
2023-04-03,6,"None",856
2023-04-03,7,"None",54
2023-04-04,1,"None",163
2023-04-04,2,"None",132
2023-04-04,3,"None",108
2023-04-04,4,"None",77
2023-04-04,5,"None",526
2023-04-04,6,"None",1190
2023-04-04,7,"None",52
2023-04-05,1,"None",110
2023-04-05,2,"None",123
2023-04-05,3,"None",97
2023-04-05,4,"None",115
2023-04-05,5,"None",780
2023-04-05,6,"None",1578
2023-04-05,7,"None",65
2023-04-06,1,"None",128
2023-04-06,2,"None",133
2023-04-06,3,"None",96
2023-04-06,4,"None",95
2023-04-06,5,"None",551
2023-04-06,6,"None",1498
2023-04-06,7,"None",58
2023-04-07,1,"None",38
2023-04-07,2,"None",41
2023-04-07,3,"None",28
2023-04-07,4,"None",27
2023-04-07,5,"None",140
2023-04-07,6,"None",419
2023-04-07,7,"None",26
2023-04-08,1,"None",9
2023-04-08,2,"None",13
2023-04-08,3,"None",13
2023-04-08,4,"None",15
2023-04-08,5,"None",165
2023-04-08,6,"None",578
2023-04-08,7,"None",17
2023-04-09,1,"None",19
2023-04-09,2,"None",16
2023-04-09,3,"None",11
2023-04-09,4,"None",7
2023-04-09,5,"None",23
2023-04-09,6,"None",90
2023-04-10,1,"None",25
2023-04-10,2,"None",24
2023-04-10,3,"None",23
2023-04-10,4,"None",39
2023-04-10,5,"None",191
2023-04-10,6,"None",1140
2023-04-10,7,"None",17
2023-04-11,1,"None",104
2023-04-11,2,"None",103
2023-04-11,3,"None",65
2023-04-11,4,"None",96
2023-04-11,5,"None",719
2023-04-11,6,"None",3128
2023-04-11,7,"None",74
2023-04-12,1,"None",108
2023-04-12,2,"None",102
2023-04-12,3,"None",90
2023-04-12,4,"None",79
2023-04-12,5,"None",718
2023-04-12,6,"None",2951
2023-04-12,7,"None",71
2023-04-13,1,"None",153
2023-04-13,2,"None",144
2023-04-13,3,"None",87
2023-04-13,4,"None",126
2023-04-13,5,"None",1031
2023-04-13,6,"None",3743
2023-04-13,7,"None",79
2023-04-14,1,"None",70
2023-04-14,2,"None",76
2023-04-14,3,"None",49
2023-04-14,4,"None",63
2023-04-14,5,"None",752
2023-04-14,6,"None",2928
2023-04-14,7,"None",66
2023-04-15,1,"None",47
2023-04-15,2,"None",40
2023-04-15,3,"None",40
2023-04-15,4,"None",44
2023-04-15,5,"None",683
2023-04-15,6,"None",1884
2023-04-15,7,"None",131
2023-04-15,8,"None",5
2023-04-16,1,"None",24
2023-04-16,2,"None",21
2023-04-16,3,"None",29
2023-04-16,4,"None",24
2023-04-16,5,"None",216
2023-04-16,6,"None",818
2023-04-16,7,"None",19
2023-04-17,1,"None",85
2023-04-17,2,"None",104
2023-04-17,3,"None",79
2023-04-17,4,"None",87
2023-04-17,5,"None",1109
2023-04-17,6,"None",4345
2023-04-17,7,"None",127
2023-04-18,1,"None",107
2023-04-18,2,"None",160
2023-04-18,3,"None",85
2023-04-18,4,"None",108
2023-04-18,5,"None",1313
2023-04-18,6,"None",4879
2023-04-18,7,"None",104
2023-04-19,1,"None",80
2023-04-19,2,"None",89
2023-04-19,3,"None",65
2023-04-19,4,"None",102
2023-04-19,5,"None",1309
2023-04-19,6,"None",4481
2023-04-19,7,"None",117
2023-04-20,1,"None",79
2023-04-20,2,"None",90
2023-04-20,3,"None",71
2023-04-20,4,"None",104
2023-04-20,5,"None",1439
2023-04-20,6,"None",4752
2023-04-20,7,"None",125
2023-04-21,1,"None",108
2023-04-21,2,"None",111
2023-04-21,3,"None",74
2023-04-21,4,"None",85
2023-04-21,5,"None",1037
2023-04-21,6,"None",4120
2023-04-21,7,"None",88
2023-04-22,1,"None",29
2023-04-22,2,"None",35
2023-04-22,3,"None",36
2023-04-22,4,"None",44
2023-04-22,5,"None",510
2023-04-22,6,"None",2356
2023-04-22,7,"None",54
2023-04-23,1,"None",18
2023-04-23,2,"None",22
2023-04-23,3,"None",27
2023-04-23,4,"None",17
2023-04-23,5,"None",321
2023-04-23,6,"None",1756
2023-04-23,7,"None",54
2023-04-23,8,"None",5
2023-04-24,1,"None",53
2023-04-24,2,"None",79
2023-04-24,3,"None",57
2023-04-24,4,"None",81
2023-04-24,5,"None",930
2023-04-24,6,"None",3700
2023-04-24,7,"None",124
2023-04-25,1,"None",108
2023-04-25,2,"None",95
2023-04-25,3,"None",112
2023-04-25,4,"None",293
2023-04-25,5,"None",1429
2023-04-25,6,"None",5347
2023-04-25,7,"None",172
2023-04-26,1,"None",90
2023-04-26,2,"None",73
2023-04-26,3,"None",59
2023-04-26,4,"None",104
2023-04-26,5,"None",1089
2023-04-26,6,"None",4552
2023-04-26,7,"None",140
2023-04-26,8,"None",5
2023-04-27,1,"None",109
2023-04-27,2,"None",116
2023-04-27,3,"None",94
2023-04-27,4,"None",193
2023-04-27,5,"None",1596
2023-04-27,6,"None",5309
2023-04-27,7,"None",150
2023-04-28,1,"None",94
2023-04-28,2,"None",97
2023-04-28,3,"None",63
2023-04-28,4,"None",100
2023-04-28,5,"None",1008
2023-04-28,6,"None",3774
2023-04-28,7,"None",113
2023-04-28,8,"None",5
2023-04-29,1,"None",51
2023-04-29,2,"None",65
2023-04-29,3,"None",61
2023-04-29,4,"None",74
2023-04-29,5,"None",962
2023-04-29,6,"None",3493
2023-04-29,7,"None",121
2023-04-30,1,"None",12
2023-04-30,2,"None",21
2023-04-30,3,"None",30
2023-04-30,4,"None",21
2023-04-30,5,"None",296
2023-04-30,6,"None",1202
2023-04-30,7,"None",53
2023-05-01,1,"None",5
2023-05-01,2,"None",11
2023-05-01,3,"None",15
2023-05-01,4,"None",14
2023-05-01,5,"None",106
2023-05-01,6,"None",553
2023-05-01,7,"None",23
2023-05-02,1,"None",67
2023-05-02,2,"None",82
2023-05-02,3,"None",52
2023-05-02,4,"None",73
2023-05-02,5,"None",962
2023-05-02,6,"None",3938
2023-05-02,7,"None",132
2023-05-03,1,"None",52
2023-05-03,2,"None",74
2023-05-03,3,"None",59
2023-05-03,4,"None",106
2023-05-03,5,"None",1012
2023-05-03,6,"None",3980
2023-05-03,7,"None",135
2023-05-03,8,"None",5
2023-05-04,1,"None",82
2023-05-04,2,"None",83
2023-05-04,3,"None",58
2023-05-04,4,"None",99
2023-05-04,5,"None",1308
2023-05-04,6,"None",3193
2023-05-04,7,"None",136
2023-05-05,1,"None",42
2023-05-05,2,"None",58
2023-05-05,3,"None",40
2023-05-05,4,"None",62
2023-05-05,5,"None",569
2023-05-05,6,"None",2504
2023-05-05,7,"None",64
2023-05-06,1,"None",12
2023-05-06,2,"None",9
2023-05-06,3,"None",5
2023-05-06,4,"None",18
2023-05-06,5,"None",118
2023-05-06,6,"None",551
2023-05-06,7,"None",12
2023-05-07,1,"None",7
2023-05-07,2,"None",8
2023-05-07,3,"None",5
2023-05-07,4,"None",12
2023-05-07,5,"None",68
2023-05-07,6,"None",438
2023-05-07,7,"None",10
2023-05-08,1,"None",7
2023-05-08,2,"None",8
2023-05-08,3,"None",15
2023-05-08,4,"None",6
2023-05-08,5,"None",58
2023-05-08,6,"None",242
2023-05-08,7,"None",72
2023-05-08,8,"None",5
2023-05-09,1,"None",60
2023-05-09,2,"None",70
2023-05-09,3,"None",62
2023-05-09,4,"None",75
2023-05-09,5,"None",876
2023-05-09,6,"None",3366
2023-05-09,7,"None",282
2023-05-09,8,"None",5
2023-05-10,1,"None",56
2023-05-10,2,"None",58
2023-05-10,3,"None",54
2023-05-10,4,"None",89
2023-05-10,5,"None",909
2023-05-10,6,"None",3225
2023-05-10,7,"None",235
2023-05-11,1,"None",54
2023-05-11,2,"None",69
2023-05-11,3,"None",50
2023-05-11,4,"None",66
2023-05-11,5,"None",961
2023-05-11,6,"None",3306
2023-05-11,7,"None",178
2023-05-11,8,"None",5
2023-05-12,1,"None",54
2023-05-12,2,"None",68
2023-05-12,3,"None",48
2023-05-12,4,"None",66
2023-05-12,5,"None",683
2023-05-12,6,"None",2688
2023-05-12,7,"None",160
2023-05-12,8,"None",5
2023-05-13,1,"None",21
2023-05-13,2,"None",52
2023-05-13,3,"None",40
2023-05-13,4,"None",61
2023-05-13,5,"None",551
2023-05-13,6,"None",3040
2023-05-13,7,"None",176
2023-05-14,1,"None",11
2023-05-14,2,"None",8
2023-05-14,3,"None",18
2023-05-14,4,"None",15
2023-05-14,5,"None",232
2023-05-14,6,"None",1022
2023-05-14,7,"None",53
2023-05-15,1,"None",41
2023-05-15,2,"None",55
2023-05-15,3,"None",57
2023-05-15,4,"None",87
2023-05-15,5,"None",730
2023-05-15,6,"None",2536
2023-05-15,7,"None",133
2023-05-16,1,"None",64
2023-05-16,2,"None",82
2023-05-16,3,"None",51
2023-05-16,4,"None",100
2023-05-16,5,"None",1115
2023-05-16,6,"None",3158
2023-05-16,7,"None",225
2023-05-16,8,"None",5
2023-05-17,1,"None",77
2023-05-17,2,"None",63
2023-05-17,3,"None",56
2023-05-17,4,"None",74
2023-05-17,5,"None",780
2023-05-17,6,"None",2521
2023-05-17,7,"None",208
2023-05-18,1,"None",59
2023-05-18,2,"None",70
2023-05-18,3,"None",49
2023-05-18,4,"None",67
2023-05-18,5,"None",709
2023-05-18,6,"None",2443
2023-05-18,7,"None",218
2023-05-18,8,"None",5
2023-05-19,1,"None",45
2023-05-19,2,"None",38
2023-05-19,3,"None",50
2023-05-19,4,"None",46
2023-05-19,5,"None",562
2023-05-19,6,"None",2259
2023-05-19,7,"None",198
2023-05-20,1,"None",21
2023-05-20,2,"None",53
2023-05-20,3,"None",38
2023-05-20,4,"None",46
2023-05-20,5,"None",681
2023-05-20,6,"None",1774
2023-05-20,7,"None",145
2023-05-20,8,"None",5
2023-05-21,1,"None",20
2023-05-21,2,"None",21
2023-05-21,3,"None",20
2023-05-21,4,"None",18
2023-05-21,5,"None",162
2023-05-21,6,"None",547
2023-05-21,7,"None",77
2023-05-22,1,"None",44
2023-05-22,2,"None",42
2023-05-22,3,"None",40
2023-05-22,4,"None",59
2023-05-22,5,"None",494
2023-05-22,6,"None",1785
2023-05-22,7,"None",186
2023-05-23,1,"None",54
2023-05-23,2,"None",39
2023-05-23,3,"None",31
2023-05-23,4,"None",55
2023-05-23,5,"None",581
2023-05-23,6,"None",2162
2023-05-23,7,"None",244
2023-05-24,1,"None",52
2023-05-24,2,"None",49
2023-05-24,3,"None",38
2023-05-24,4,"None",86
2023-05-24,5,"None",643
2023-05-24,6,"None",2020
2023-05-24,7,"None",235
2023-05-25,1,"None",63
2023-05-25,2,"None",43
2023-05-25,3,"None",40
2023-05-25,4,"None",76
2023-05-25,5,"None",663
2023-05-25,6,"None",2103
2023-05-25,7,"None",171
2023-05-25,8,"None",5
2023-05-26,1,"None",51
2023-05-26,2,"None",49
2023-05-26,3,"None",34
2023-05-26,4,"None",61
2023-05-26,5,"None",484
2023-05-26,6,"None",1439
2023-05-26,7,"None",108
2023-05-27,1,"None",15
2023-05-27,2,"None",18
2023-05-27,3,"None",9
2023-05-27,4,"None",24
2023-05-27,5,"None",177
2023-05-27,6,"None",620
2023-05-27,7,"None",62
2023-05-28,1,"None",5
2023-05-28,2,"None",13
2023-05-28,3,"None",6
2023-05-28,4,"None",11
2023-05-28,5,"None",90
2023-05-28,6,"None",309
2023-05-28,7,"None",33
2023-05-29,1,"None",27
2023-05-29,2,"None",22
2023-05-29,3,"None",22
2023-05-29,4,"None",24
2023-05-29,5,"None",191
2023-05-29,6,"None",825
2023-05-29,7,"None",48
2023-05-30,1,"None",39
2023-05-30,2,"None",34
2023-05-30,3,"None",32
2023-05-30,4,"None",69
2023-05-30,5,"None",596
2023-05-30,6,"None",1461
2023-05-30,7,"None",112
2023-05-30,8,"None",5
2023-05-31,1,"None",45
2023-05-31,2,"None",37
2023-05-31,3,"None",20
2023-05-31,4,"None",44
2023-05-31,5,"None",593
2023-05-31,6,"None",1531
2023-05-31,7,"None",135
2023-05-31,8,"None",5
2023-06-01,1,"None",65
2023-06-01,2,"None",47
2023-06-01,3,"None",32
2023-06-01,4,"None",44
2023-06-01,5,"None",529
2023-06-01,6,"None",1374
2023-06-01,7,"None",111
2023-06-02,1,"None",47
2023-06-02,2,"None",35
2023-06-02,3,"None",25
2023-06-02,4,"None",37
2023-06-02,5,"None",397
2023-06-02,6,"None",1028
2023-06-02,7,"None",117
2023-06-02,8,"None",5
2023-06-03,1,"None",33
2023-06-03,2,"None",35
2023-06-03,3,"None",18
2023-06-03,4,"None",27
2023-06-03,5,"None",225
2023-06-03,6,"None",595
2023-06-03,7,"None",79
2023-06-04,1,"None",14
2023-06-04,2,"None",20
2023-06-04,3,"None",5
2023-06-04,4,"None",16
2023-06-04,5,"None",74
2023-06-04,6,"None",264
2023-06-04,7,"None",38
2023-06-05,1,"None",38
2023-06-05,2,"None",31
2023-06-05,3,"None",18
2023-06-05,4,"None",31
2023-06-05,5,"None",313
2023-06-05,6,"None",861
2023-06-05,7,"None",132
2023-06-06,1,"None",43
2023-06-06,2,"None",26
2023-06-06,3,"None",22
2023-06-06,4,"None",43
2023-06-06,5,"None",429
2023-06-06,6,"None",1011
2023-06-06,7,"None",96
2023-06-06,8,"None",5
2023-06-07,1,"None",30
2023-06-07,2,"None",23
2023-06-07,3,"None",14
2023-06-07,4,"None",52
2023-06-07,5,"None",315
2023-06-07,6,"None",815
2023-06-07,7,"None",109
2023-06-07,8,"None",5
2023-06-08,1,"None",45
2023-06-08,2,"None",45
2023-06-08,3,"None",23
2023-06-08,4,"None",41
2023-06-08,5,"None",394
2023-06-08,6,"None",1013
2023-06-08,7,"None",284
2023-06-09,1,"None",64
2023-06-09,2,"None",42
2023-06-09,3,"None",22
2023-06-09,4,"None",42
2023-06-09,5,"None",324
2023-06-09,6,"None",910
2023-06-09,7,"None",306
2023-06-09,8,"None",5
2023-06-10,1,"None",17
2023-06-10,2,"None",25
2023-06-10,3,"None",11
2023-06-10,4,"None",18
2023-06-10,5,"None",130
2023-06-10,6,"None",371
2023-06-10,7,"None",133
2023-06-10,8,"None",5
2023-06-11,1,"None",18
2023-06-11,2,"None",13
2023-06-11,3,"None",9
2023-06-11,4,"None",16
2023-06-11,5,"None",106
2023-06-11,6,"None",281
2023-06-11,7,"None",59
2023-06-12,1,"None",21
2023-06-12,2,"None",15
2023-06-12,3,"None",16
2023-06-12,4,"None",25
2023-06-12,5,"None",244
2023-06-12,6,"None",629
2023-06-12,7,"None",118
2023-06-13,1,"None",34
2023-06-13,2,"None",23
2023-06-13,3,"None",13
2023-06-13,4,"None",30
2023-06-13,5,"None",305
2023-06-13,6,"None",818
2023-06-13,7,"None",119
2023-06-14,1,"None",35
2023-06-14,2,"None",24
2023-06-14,3,"None",18
2023-06-14,4,"None",20
2023-06-14,5,"None",247
2023-06-14,6,"None",621
2023-06-14,7,"None",66
2023-06-14,8,"None",5
2023-06-15,1,"None",44
2023-06-15,2,"None",31
2023-06-15,3,"None",22
2023-06-15,4,"None",35
2023-06-15,5,"None",271
2023-06-15,6,"None",640
2023-06-15,7,"None",102
2023-06-15,8,"None",5
2023-06-16,1,"None",31
2023-06-16,2,"None",20
2023-06-16,3,"None",11
2023-06-16,4,"None",24
2023-06-16,5,"None",223
2023-06-16,6,"None",508
2023-06-16,7,"None",94
2023-06-16,8,"None",5
2023-06-17,1,"None",25
2023-06-17,2,"None",7
2023-06-17,3,"None",5
2023-06-17,4,"None",5
2023-06-17,5,"None",72
2023-06-17,6,"None",227
2023-06-17,7,"None",50
2023-06-17,8,"None",5
2023-06-18,1,"None",12
2023-06-18,2,"None",5
2023-06-18,3,"None",7
2023-06-18,4,"None",5
2023-06-18,5,"None",35
2023-06-18,6,"None",75
2023-06-18,7,"None",15
2023-06-19,1,"None",26
2023-06-19,2,"None",17
2023-06-19,3,"None",6
2023-06-19,4,"None",13
2023-06-19,5,"None",146
2023-06-19,6,"None",321
2023-06-19,7,"None",40
2023-06-20,1,"None",20
2023-06-20,2,"None",21
2023-06-20,3,"None",12
2023-06-20,4,"None",26
2023-06-20,5,"None",163
2023-06-20,6,"None",381
2023-06-20,7,"None",69
2023-06-20,8,"None",5
2023-06-21,1,"None",30
2023-06-21,2,"None",19
2023-06-21,3,"None",14
2023-06-21,4,"None",22
2023-06-21,5,"None",117
2023-06-21,6,"None",243
2023-06-21,7,"None",35
2023-06-22,1,"None",30
2023-06-22,2,"None",12
2023-06-22,3,"None",10
2023-06-22,4,"None",20
2023-06-22,5,"None",153
2023-06-22,6,"None",316
2023-06-22,7,"None",48
2023-06-23,1,"None",19
2023-06-23,2,"None",12
2023-06-23,3,"None",9
2023-06-23,4,"None",26
2023-06-23,5,"None",142
2023-06-23,6,"None",262
2023-06-23,7,"None",41
2023-06-23,8,"None",5
2023-06-24,1,"None",18
2023-06-24,2,"None",18
2023-06-24,3,"None",9
2023-06-24,4,"None",9
2023-06-24,5,"None",47
2023-06-24,6,"None",78
2023-06-24,7,"None",18
2023-06-25,1,"None",5
2023-06-25,2,"None",5
2023-06-25,3,"None",5
2023-06-25,4,"None",5
2023-06-25,5,"None",27
2023-06-25,6,"None",71
2023-06-25,7,"None",5
2023-06-26,1,"None",18
2023-06-26,2,"None",8
2023-06-26,3,"None",9
2023-06-26,4,"None",14
2023-06-26,5,"None",106
2023-06-26,6,"None",225
2023-06-26,7,"None",32
2023-06-27,1,"None",15
2023-06-27,2,"None",15
2023-06-27,3,"None",14
2023-06-27,4,"None",9
2023-06-27,5,"None",121
2023-06-27,6,"None",178
2023-06-27,7,"None",43
2023-06-28,1,"None",17
2023-06-28,2,"None",12
2023-06-28,3,"None",5
2023-06-28,4,"None",8
2023-06-28,5,"None",93
2023-06-28,6,"None",185
2023-06-28,7,"None",22
2023-06-29,1,"None",25
2023-06-29,2,"None",13
2023-06-29,3,"None",13
2023-06-29,4,"None",29
2023-06-29,5,"None",102
2023-06-29,6,"None",282
2023-06-29,7,"None",54
2023-06-30,1,"None",31
2023-06-30,2,"None",21
2023-06-30,3,"None",19
2023-06-30,4,"None",20
2023-06-30,5,"None",118
2023-06-30,6,"None",237
2023-06-30,7,"None",43
2023-07-01,1,"None",5
2023-07-01,2,"None",5
2023-07-01,4,"None",5
2023-07-01,5,"None",8
2023-07-01,6,"None",24
2023-07-01,7,"None",6
2023-07-02,1,"None",5
2023-07-02,3,"None",5
2023-07-02,4,"None",5
2023-07-02,5,"None",7
2023-07-02,6,"None",10
2023-07-02,7,"None",5
2023-07-03,1,"None",5
2023-07-03,4,"None",5
2023-07-03,5,"None",13
2023-07-03,6,"None",17
2023-07-03,7,"None",5
2023-07-04,1,"None",6
2023-07-04,2,"None",5
2023-07-04,3,"None",5
2023-07-04,4,"None",5
2023-07-04,5,"None",5
2023-07-04,6,"None",17
2023-07-04,7,"None",7
2023-07-05,1,"None",5
2023-07-05,2,"None",5
2023-07-05,3,"None",5
2023-07-05,4,"None",6
2023-07-05,5,"None",10
2023-07-05,6,"None",22
2023-07-05,7,"None",6
2023-07-06,1,"None",14
2023-07-06,2,"None",5
2023-07-06,3,"None",5
2023-07-06,4,"None",5
2023-07-06,5,"None",18
2023-07-06,6,"None",19
2023-07-06,7,"None",8
2023-07-07,1,"None",5
2023-07-07,3,"None",5
2023-07-07,4,"None",5
2023-07-07,5,"None",18
2023-07-07,6,"None",28
2023-07-07,7,"None",10
2023-07-08,1,"None",5
2023-07-08,2,"None",5
2023-07-08,3,"None",5
2023-07-08,5,"None",7
2023-07-08,6,"None",16
2023-07-08,7,"None",5
2023-07-09,1,"None",5
2023-07-09,2,"None",5
2023-07-09,4,"None",5
2023-07-09,5,"None",5
2023-07-09,6,"None",6
2023-07-10,1,"None",5
2023-07-10,2,"None",5
2023-07-10,3,"None",5
2023-07-10,5,"None",12
2023-07-10,6,"None",18
2023-07-10,7,"None",6
2023-07-11,1,"None",5
2023-07-11,2,"None",5
2023-07-11,3,"None",5
2023-07-11,5,"None",11
2023-07-11,6,"None",25
2023-07-11,7,"None",5
2023-07-12,1,"None",5
2023-07-12,3,"None",5
2023-07-12,4,"None",5
2023-07-12,5,"None",14
2023-07-12,6,"None",21
2023-07-12,7,"None",6
2023-07-13,1,"None",5
2023-07-13,2,"None",5
2023-07-13,3,"None",5
