"cohort_start_date","dose","vaccination_campaign","n_dose_day"
2025-05-07,10,"s_2025",1869
2025-05-07,11,"s_2025",45
2025-05-08,3,"s_2025",5
2025-05-08,4,"s_2025",5
2025-05-08,5,"s_2025",10
2025-05-08,6,"s_2025",29
2025-05-08,7,"s_2025",272
2025-05-08,8,"s_2025",361
2025-05-08,9,"s_2025",502
2025-05-08,10,"s_2025",1599
2025-05-08,11,"s_2025",36
2025-05-09,3,"s_2025",5
2025-05-09,4,"s_2025",5
2025-05-09,5,"s_2025",7
2025-05-09,6,"s_2025",37
2025-05-09,7,"s_2025",247
2025-05-09,8,"s_2025",382
2025-05-09,9,"s_2025",537
2025-05-09,10,"s_2025",1635
2025-05-09,11,"s_2025",29
2025-05-10,4,"s_2025",5
2025-05-10,5,"s_2025",5
2025-05-10,6,"s_2025",14
2025-05-10,7,"s_2025",65
2025-05-10,8,"s_2025",129
2025-05-10,9,"s_2025",202
2025-05-10,10,"s_2025",649
2025-05-10,11,"s_2025",23
2025-05-11,3,"s_2025",5
2025-05-11,5,"s_2025",6
2025-05-11,6,"s_2025",6
2025-05-11,7,"s_2025",66
2025-05-11,8,"s_2025",108
2025-05-11,9,"s_2025",171
2025-05-11,10,"s_2025",510
2025-05-11,11,"s_2025",8
2025-05-12,3,"s_2025",5
2025-05-12,4,"s_2025",5
2025-05-12,5,"s_2025",9
2025-05-12,6,"s_2025",31
2025-05-12,7,"s_2025",316
2025-05-12,8,"s_2025",295
2025-05-12,9,"s_2025",466
2025-05-12,10,"s_2025",1612
2025-05-12,11,"s_2025",49
2025-05-13,3,"s_2025",5
2025-05-13,4,"s_2025",5
2025-05-13,5,"s_2025",12
2025-05-13,6,"s_2025",30
2025-05-13,7,"s_2025",321
2025-05-13,8,"s_2025",291
2025-05-13,9,"s_2025",418
2025-05-13,10,"s_2025",1335
2025-05-13,11,"s_2025",24
2025-05-14,4,"s_2025",8
2025-05-14,5,"s_2025",5
2025-05-14,6,"s_2025",22
2025-05-14,7,"s_2025",265
2025-05-14,8,"s_2025",249
2025-05-14,9,"s_2025",393
2025-05-14,10,"s_2025",1205
2025-05-14,11,"s_2025",41
2025-05-15,4,"s_2025",5
2025-05-15,5,"s_2025",9
2025-05-15,6,"s_2025",42
2025-05-15,7,"s_2025",274
2025-05-15,8,"s_2025",336
2025-05-15,9,"s_2025",567
2025-05-15,10,"s_2025",1353
2025-05-15,11,"s_2025",46
2025-05-16,3,"s_2025",5
2025-05-16,4,"s_2025",5
2025-05-16,5,"s_2025",11
2025-05-16,6,"s_2025",32
2025-05-16,7,"s_2025",222
2025-05-16,8,"s_2025",253
2025-05-16,9,"s_2025",360
2025-05-16,10,"s_2025",1003
2025-05-16,11,"s_2025",37
2025-05-17,4,"s_2025",5
2025-05-17,5,"s_2025",5
2025-05-17,6,"s_2025",15
2025-05-17,7,"s_2025",115
2025-05-17,8,"s_2025",140
2025-05-17,9,"s_2025",218
2025-05-17,10,"s_2025",528
2025-05-17,11,"s_2025",19
2025-05-18,4,"s_2025",5
2025-05-18,5,"s_2025",8
2025-05-18,6,"s_2025",10
2025-05-18,7,"s_2025",119
2025-05-18,8,"s_2025",157
2025-05-18,9,"s_2025",225
2025-05-18,10,"s_2025",565
2025-05-18,11,"s_2025",13
2025-05-19,4,"s_2025",5
2025-05-19,5,"s_2025",5
2025-05-19,6,"s_2025",27
2025-05-19,7,"s_2025",175
2025-05-19,8,"s_2025",247
2025-05-19,9,"s_2025",359
2025-05-19,10,"s_2025",1165
2025-05-19,11,"s_2025",44
2025-05-20,3,"s_2025",5
2025-05-20,4,"s_2025",5
2025-05-20,5,"s_2025",8
2025-05-20,6,"s_2025",35
2025-05-20,7,"s_2025",289
2025-05-20,8,"s_2025",270
2025-05-20,9,"s_2025",434
2025-05-20,10,"s_2025",1104
2025-05-20,11,"s_2025",26
2025-05-21,4,"s_2025",5
2025-05-21,5,"s_2025",9
2025-05-21,6,"s_2025",42
2025-05-21,7,"s_2025",307
2025-05-21,8,"s_2025",380
2025-05-21,9,"s_2025",506
2025-05-21,10,"s_2025",1292
2025-05-21,11,"s_2025",44
2025-05-22,4,"s_2025",5
2025-05-22,5,"s_2025",13
2025-05-22,6,"s_2025",22
2025-05-22,7,"s_2025",229
2025-05-22,8,"s_2025",264
2025-05-22,9,"s_2025",380
2025-05-22,10,"s_2025",1126
2025-05-22,11,"s_2025",37
2025-05-23,3,"s_2025",5
2025-05-23,4,"s_2025",5
2025-05-23,5,"s_2025",10
2025-05-23,6,"s_2025",31
2025-05-23,7,"s_2025",274
2025-05-23,8,"s_2025",230
2025-05-23,9,"s_2025",363
2025-05-23,10,"s_2025",819
2025-05-23,11,"s_2025",35
2025-05-23,12,"s_2025",5
2025-05-24,4,"s_2025",5
2025-05-24,5,"s_2025",5
2025-05-24,6,"s_2025",20
2025-05-24,7,"s_2025",209
2025-05-24,8,"s_2025",156
2025-05-24,9,"s_2025",178
2025-05-24,10,"s_2025",325
2025-05-24,11,"s_2025",14
2025-05-25,3,"s_2025",5
2025-05-25,5,"s_2025",5
2025-05-25,6,"s_2025",13
2025-05-25,7,"s_2025",149
2025-05-25,8,"s_2025",100
2025-05-25,9,"s_2025",87
2025-05-25,10,"s_2025",189
2025-05-25,11,"s_2025",21
2025-05-26,4,"s_2025",5
2025-05-26,5,"s_2025",5
2025-05-26,6,"s_2025",19
2025-05-26,7,"s_2025",115
2025-05-26,8,"s_2025",123
2025-05-26,9,"s_2025",215
2025-05-26,10,"s_2025",753
2025-05-26,11,"s_2025",16
2025-05-27,3,"s_2025",5
2025-05-27,4,"s_2025",5
2025-05-27,5,"s_2025",8
2025-05-27,6,"s_2025",29
2025-05-27,7,"s_2025",171
2025-05-27,8,"s_2025",167
2025-05-27,9,"s_2025",209
2025-05-27,10,"s_2025",629
2025-05-27,11,"s_2025",24
2025-05-28,4,"s_2025",5
2025-05-28,5,"s_2025",10
2025-05-28,6,"s_2025",36
2025-05-28,7,"s_2025",294
2025-05-28,8,"s_2025",268
2025-05-28,9,"s_2025",399
2025-05-28,10,"s_2025",894
2025-05-28,11,"s_2025",45
2025-05-29,3,"s_2025",5
2025-05-29,4,"s_2025",5
2025-05-29,5,"s_2025",15
2025-05-29,6,"s_2025",26
2025-05-29,7,"s_2025",242
2025-05-29,8,"s_2025",234
2025-05-29,9,"s_2025",289
2025-05-29,10,"s_2025",723
2025-05-29,11,"s_2025",44
2025-05-30,3,"s_2025",5
2025-05-30,4,"s_2025",5
2025-05-30,5,"s_2025",11
2025-05-30,6,"s_2025",31
2025-05-30,7,"s_2025",130
2025-05-30,8,"s_2025",172
2025-05-30,9,"s_2025",202
2025-05-30,10,"s_2025",355
2025-05-30,11,"s_2025",30
2025-05-31,4,"s_2025",5
2025-05-31,5,"s_2025",6
2025-05-31,6,"s_2025",17
2025-05-31,7,"s_2025",155
2025-05-31,8,"s_2025",167
2025-05-31,9,"s_2025",138
2025-05-31,10,"s_2025",330
2025-05-31,11,"s_2025",30
2025-06-01,4,"s_2025",5
2025-06-01,5,"s_2025",5
2025-06-01,6,"s_2025",10
2025-06-01,7,"s_2025",95
2025-06-01,8,"s_2025",73
2025-06-01,9,"s_2025",70
2025-06-01,10,"s_2025",143
2025-06-01,11,"s_2025",9
2025-06-02,3,"s_2025",5
2025-06-02,4,"s_2025",5
2025-06-02,5,"s_2025",9
2025-06-02,6,"s_2025",31
2025-06-02,7,"s_2025",117
2025-06-02,8,"s_2025",139
2025-06-02,9,"s_2025",161
2025-06-02,10,"s_2025",539
2025-06-02,11,"s_2025",23
2025-06-03,4,"s_2025",5
2025-06-03,5,"s_2025",6
2025-06-03,6,"s_2025",16
2025-06-03,7,"s_2025",124
2025-06-03,8,"s_2025",92
2025-06-03,9,"s_2025",131
2025-06-03,10,"s_2025",424
2025-06-03,11,"s_2025",12
2025-06-04,4,"s_2025",5
2025-06-04,5,"s_2025",12
2025-06-04,6,"s_2025",18
2025-06-04,7,"s_2025",127
2025-06-04,8,"s_2025",112
2025-06-04,9,"s_2025",193
2025-06-04,10,"s_2025",402
2025-06-04,11,"s_2025",20
2025-06-05,3,"s_2025",5
2025-06-05,4,"s_2025",5
2025-06-05,5,"s_2025",7
2025-06-05,6,"s_2025",16
2025-06-05,7,"s_2025",98
2025-06-05,8,"s_2025",100
2025-06-05,9,"s_2025",187
2025-06-05,10,"s_2025",357
2025-06-05,11,"s_2025",21
2025-06-06,3,"s_2025",5
2025-06-06,4,"s_2025",5
2025-06-06,5,"s_2025",8
2025-06-06,6,"s_2025",13
2025-06-06,7,"s_2025",75
2025-06-06,8,"s_2025",102
2025-06-06,9,"s_2025",115
2025-06-06,10,"s_2025",297
2025-06-06,11,"s_2025",16
2025-06-07,4,"s_2025",5
2025-06-07,5,"s_2025",5
2025-06-07,6,"s_2025",14
2025-06-07,7,"s_2025",117
2025-06-07,8,"s_2025",123
2025-06-07,9,"s_2025",121
2025-06-07,10,"s_2025",236
2025-06-07,11,"s_2025",25
2025-06-07,12,"s_2025",5
2025-06-08,3,"s_2025",5
2025-06-08,5,"s_2025",5
2025-06-08,6,"s_2025",11
2025-06-08,7,"s_2025",59
2025-06-08,8,"s_2025",54
2025-06-08,9,"s_2025",76
2025-06-08,10,"s_2025",224
2025-06-08,11,"s_2025",19
2025-06-09,3,"s_2025",5
2025-06-09,4,"s_2025",5
2025-06-09,5,"s_2025",6
2025-06-09,6,"s_2025",18
2025-06-09,7,"s_2025",102
2025-06-09,8,"s_2025",112
2025-06-09,9,"s_2025",151
2025-06-09,10,"s_2025",456
2025-06-09,11,"s_2025",29
2025-06-10,3,"s_2025",5
2025-06-10,4,"s_2025",5
2025-06-10,5,"s_2025",5
2025-06-10,6,"s_2025",20
2025-06-10,7,"s_2025",50
2025-06-10,8,"s_2025",58
2025-06-10,9,"s_2025",79
2025-06-10,10,"s_2025",253
2025-06-10,11,"s_2025",9
2025-06-11,3,"s_2025",5
2025-06-11,4,"s_2025",5
2025-06-11,5,"s_2025",5
2025-06-11,6,"s_2025",5
2025-06-11,7,"s_2025",55
2025-06-11,8,"s_2025",55
2025-06-11,9,"s_2025",74
2025-06-11,10,"s_2025",231
2025-06-11,11,"s_2025",6
2025-06-12,4,"s_2025",5
2025-06-12,5,"s_2025",10
2025-06-12,6,"s_2025",16
2025-06-12,7,"s_2025",87
2025-06-12,8,"s_2025",92
2025-06-12,9,"s_2025",104
2025-06-12,10,"s_2025",298
2025-06-12,11,"s_2025",13
2025-06-13,3,"s_2025",5
2025-06-13,4,"s_2025",5
2025-06-13,5,"s_2025",5
2025-06-13,6,"s_2025",11
2025-06-13,7,"s_2025",60
2025-06-13,8,"s_2025",70
2025-06-13,9,"s_2025",89
2025-06-13,10,"s_2025",213
2025-06-13,11,"s_2025",10
2025-06-14,4,"s_2025",5
2025-06-14,5,"s_2025",5
2025-06-14,6,"s_2025",10
2025-06-14,7,"s_2025",84
2025-06-14,8,"s_2025",63
2025-06-14,9,"s_2025",72
2025-06-14,10,"s_2025",176
2025-06-14,11,"s_2025",13
2025-06-15,6,"s_2025",5
2025-06-15,7,"s_2025",41
2025-06-15,8,"s_2025",45
2025-06-15,9,"s_2025",41
2025-06-15,10,"s_2025",106
2025-06-15,11,"s_2025",8
2025-06-16,3,"s_2025",5
2025-06-16,4,"s_2025",5
2025-06-16,5,"s_2025",5
2025-06-16,6,"s_2025",13
2025-06-16,7,"s_2025",51
2025-06-16,8,"s_2025",49
2025-06-16,9,"s_2025",61
2025-06-16,10,"s_2025",177
2025-06-16,11,"s_2025",9
2025-06-17,4,"s_2025",5
2025-06-17,5,"s_2025",5
2025-06-17,6,"s_2025",7
2025-06-17,7,"s_2025",37
2025-06-17,8,"s_2025",30
2025-06-17,9,"s_2025",48
2025-06-17,10,"s_2025",106
2025-06-17,11,"s_2025",11
